Metric,Dec.  2020,Dec.  2019,Dec.  2018,Company,cik_str,0,1,2,Sep.  2020,Jun.  2020,Mar.  2020,Sep.  2019,Jun.  2019,Mar.  2019,Jul.  2021,Jul.  2020,Jul.  2019,Jun.  2021,Oct.  2021,Oct.  2020,Jan.  2021,Sep.  2021,Oct.  2019,Mar.  2021,Nov.  2020,Aug.  2020,Feb.  2020,Nov.  2019,Aug.  2019,May  2020,May  2019,Feb.  2019,Jan.  2020,Jun.  2018,May  2021,Nov.  2018,Apr.  2021,Apr.  2020,Apr.  2019,Jan.  2019,"Dec.  2020 
Trade_Names 
metropolitan_area 
segment","Dec.  2020 
USD ($) 
$ ","Dec.  2019 
USD ($) 
$ ","Dec.  2018 
USD ($) 
$ ",3,"Mar.  2021 
USD ($)",Sep.  2018,"Dec.  2020 
USD ($) 
mi","Sep.  2020 
USD ($)","Jun.  2020 
USD ($)","Mar.  2020 
USD ($)","Dec.  2019 
USD ($)","Sep.  2019 
USD ($)","Jun.  2019 
USD ($)","Mar.  2019 
USD ($)","Dec.  2020 
USD ($) 
segment 
mi","Dec.  2018 
USD ($)",Aug.  2021,Feb.  2021
Revenue,4876000000,5249000000,5207000000,Xylem Inc. (Filer) , 0001524472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Netloss,-78000000,-83000000,-37000000,Xylem Inc. (Filer) , 0001524472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Netloss,-78000000,-83000000,-37000000,Xylem Inc. (Filer) , 0001524472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Netloss,-78000000,-83000000,-37000000,Xylem Inc. (Filer) , 0001524472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Intercompanysaleofassets,0.0,0.0,35.5,Xylem Inc. (Filer) , 0001524472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Intercompanysaleofassets,0.0,0.0,35.5,Xylem Inc. (Filer) , 0001524472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Intercompanysaleofassets,0.0,0.0,35.5,Xylem Inc. (Filer) , 0001524472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TotalNetsales,4448000000,4485000000,4218000000,ZEBRA TECHNOLOGIES CORP (Filer) , 0000877212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Changesinunrealizedgainsandlossesonanticipatedsaleshedgingtransactions,-30000000,-10000000,21000000,ZEBRA TECHNOLOGIES CORP (Filer) , 0000877212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Changesinunrealizedgainsandlossesonanticipatedsaleshedgingtransactions,-30000000,-10000000,21000000,ZEBRA TECHNOLOGIES CORP (Filer) , 0000877212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Changesinunrealizedgainsandlossesonanticipatedsaleshedgingtransactions,-30000000,-10000000,21000000,ZEBRA TECHNOLOGIES CORP (Filer) , 0000877212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Changesinunrealizedgainsandlossesonanticipatedsaleshedgingtransactions,-30000000,-10000000,21000000,ZEBRA TECHNOLOGIES CORP (Filer) , 0000877212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,ZEBRA TECHNOLOGIES CORP (Filer) , 0000877212,Deferredrevenue,38000000,24000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetSales,7024500000.0,7982200000.0,7932900000.0,"ZIMMER BIOMET HOLDINGS, INC. (Filer) ", 0001136869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Totalinterestincome,2368000000,2683000000,2481000000,"ZIONS BANCORPORATION, NATIONAL ASSOCIATION /UT/ (Filer) ", 0000109380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reclassificationadjustmentfordecrease-increaseininterestincomerecognizedinearningsonderivativeinstruments,-36000000,5000000,3000000,"ZIONS BANCORPORATION, NATIONAL ASSOCIATION /UT/ (Filer) ", 0000109380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reclassificationadjustmentfordecrease-increaseininterestincomerecognizedinearningsonderivativeinstruments,-36000000,5000000,3000000,"ZIONS BANCORPORATION, NATIONAL ASSOCIATION /UT/ (Filer) ", 0000109380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reclassificationadjustmentfordecrease-increaseininterestincomerecognizedinearningsonderivativeinstruments,-36000000,5000000,3000000,"ZIONS BANCORPORATION, NATIONAL ASSOCIATION /UT/ (Filer) ", 0000109380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reclassificationadjustmentfordecrease-increaseininterestincomerecognizedinearningsonderivativeinstruments,-36000000,5000000,3000000,"ZIONS BANCORPORATION, NATIONAL ASSOCIATION /UT/ (Filer) ", 0000109380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reclassificationadjustmentfordecrease-increaseininterestincomerecognizedinearningsonderivativeinstruments,-36000000,5000000,3000000,"ZIONS BANCORPORATION, NATIONAL ASSOCIATION /UT/ (Filer) ", 0000109380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
